title|content
BEM-BMN Panart Destination at MRT Phaholyothin expects 20% more people to use the service|BEM-BMN invests 30 million art destiny at Phaholyothin MRT, aiming to increase both Thai and foreign passengers by 20% on Jan. 18, 2023. Managing Director of Bangkok Metro Networks BMN said the MRT is a mass transit system with more than 400,000 passengers a day, which is an important intermediary that drives Bangkok's economy and society. We have recognized the importance of the art creation space and the company is committed to innovating to create excitement and benefit the users of the MRT skytrain. Metro Art was launched at Phaholyothin Station on an area of over 1,000 square meters to become a new Art Space and Art Destination in the heart of the city in phaholyothin MRT Station that connects all areas of Bangkok. At the same time, BMN already plans to renovate the Phaholyothin MRT station, which the company is confident that from the official launch of Metro Art on January 25, 2023, we expect that after the opening of the country to more tourists, Metro Art Phaholyothin Station will be another new landmark of Bangkok that Thais and foreigners will be interested in. It also stimulates shopping. And also generate sales for stores in Metro Mall and the area around the station," said Mrs. Wattana Sittiwaitayaporn, Assistant Managing Director. Commercial Development and Corporate Communications, Bangkok Expressway and Skytrain Public Company Limited (BEM) said: "We have a concept that we want to see society. Therefore, in collaboration with TAT and BMN, the MRT Phaholyothin Station has been renovated to become a center for art work by world-class artists, as well as providing opportunities for new artists to showcase their work. Each day, there will be a work shop where new artists want to find a space to perform, which is the first subway art show in Thailand. It is also part of BEM that has the opportunity to give back to society.
Thors sends savings lottery pimanmas plus set to win 1st prize worth 3 million|The Bank of Thailand sent pimanmas plus savings lottery tickets to win the 1st prize worth 3 million baht with a guarantee of 1 last number every installment on January 18, 2023. managing director The Housing Bank said that in order to increase the choice for those who love to save through the savings lottery, THORS has been able to provide more options for savings lovers. Ready to win the Year of the Rabbit 2023 by preparing a savings lottery product Pimanmas Plus set worth 50,000 baht per unit, totaling 600,000 units (divided into 6 categories of 100,000 units each) with a limit of 30,000 million baht. The 2-year lottery ticket will yield up to 1.25% per annum. When the deposit is due, the principal and interest will be paid a total of 51,250 baht per unit, and the right to win the grand prize every month for a total of 24 times, divided into 1st prize worth 3,000,000 baht each, 1 prize (risk category), 2nd prize worth 30,000 baht each, 25 prizes / category, 4 last numbers worth 10,000 baht (1 spin), Last 3 numbers worth 2,000 baht each (1 spin), 2 last numbers worth 200 baht (1 spin) and 1 last number worth 100 baht (1 spin) with a chance of winning the grand prize up to 0.025% and depositing 500,000 baht or more. Pimanmas Plus set from Monday, January 23, 2023 onwards, allowing retail customers who want to buy tickets with a limit not exceeding 5 million baht. Within the total limit of 10,000 million baht. In order to increase the chances of saving for good returns, there is a higher chance of being rewarded for retail customers. Customers can purchase tickets via GHB ALL GEN, GHB ALL and THOS applications. The first prizes will be issued on Thursday, February 16, 2023.
JMART aims to capture 2 foreign giants to challenge virtual bank battle |Mr. Adisak Sukhumvitya "The financial business must have a complete ecosystem, both in terms of selecting potential customers to create financial opportunities with reasonable interest costs. Adisak said at the same time, a senior source in the J-Mart group said. Thairath Money revealed that J-Mart Group is currently in talks with foreign partners who have previous experience in this field of business. In the past, J Fintech Co., Ltd., which operates personal loan business, and J Ventures Co., Ltd., which is responsible for developing financial technology for the Group, which if adjusted to the form of a virtual bank, will add savings for foreign partners under discussion. We also have foreign partners who are technology companies that do financial business and are licensed to operate virtual banks overseas. Details are currently being discussed. It is expected that the full list of partners who will join the J-Mart Group will be clear within the next few months," the source said. If the license is granted, it may be necessary to consider raising capital because the funding in other areas may not be timely, so there should be money first, but the capital is already set up by J-Mart Group. Foreign investors can apply for establishment if they meet the following requirements: As stipulated by the Financial Institutions Business Act B.E. 2551 (2008), no more than 25% of the total number of shares with voting rights will be sold.
Thai stocks today, January 18, 2023, ended the afternoon up 4.40 points, the index was at 1,685 points.|Thai Stocks Today At the close of the afternoon, the index was up 4.40 at 1,685.44. Turnover 61,394.66 On January 18, 2023, half a day in the afternoon, the index rose 4.40, a change of 0.26%, to 1,685.44. The highest index is 1,688.56, the lowest index is 1,679.20, the turnover is 61,394.66 million baht. The top 5 securities with turnover are: 1. Company. Airports of Thailand Public Company Limited 2. Delta Electronics (Thailand) Public Company Limited 3. Kasikorn Bank Public Company Limited 4. PTT Exploration and Production Public Company Limited 5. KCE Electronics Public Company Limited.
"Pao Tang" app temporarily closed for "Digital Lottery" service|"Krungthai Bank" announces the closure of the "Government Lottery" system On January 18, 2023, reporters reported that Krungthai Bank had issued a notification to close the "Government Lottery" service system. The system will be closed for improvement from 18 Jan 2023 at 23.00 pm to 19 Jan 2023 at 06.00 am and apologize for any inconvenience.SPONSORED
Thailand, the champion of Chinese New Year tourism, recovered 44%.|Mr. Yuthasak Supasorn, Governor of the Tourism Authority of Thailand (TAT) It said it had assessed the situation of Thai tourism during the Chinese New Year festival on January 19-27. Total revenue is expected to be 21,296 million baht. 48% recovery from 2019, with 588,900 foreign tourists entering Thailand, generating 16,696 million baht in revenue. It recovered 44% of the same period in 2019 and 1.38 million Thais traveled domestically. The company generated 4,600 million baht in revenue and an average occupancy rate of 59%, making the tourist atmosphere more lively than the previous year"The factors that caused the increase in foreign tourists to enter Thailand due to the 7% increase in flights to Thailand in January compared to the previous December, as well as the arrival of Chinese tourists to Thailand. The latter is allowed to travel abroad. Since Jan. 8, Thailand has remained the no. 1 country for Chinese tourists during Chinese New Year this year. Tourism situation in the country It is busier than last year due to Thais of Chinese descent and Chinese people living in Thailand. Use this time to make up for lost time during COVID-19. By coming out together to celebrate the Chinese New Year with the family in the form of a meal together. To bring auspiciousness and happiness into life, as well as to travel and relax in various places. Meanwhile, the region generates revenue from tourism. Excluding Bangkok? It was found that Chonburi and Samut Prakan are areas where a large number of Thais of Chinese descent live. Many popular shrines, as well as local authorities, are also organizing Chinese New Year activities to stimulate tourism, resulting in a higher overall income in the region than other sectors. Bangkok is also the venue for the Chinese New Year event, with the number and revenue of Thai tourists being the highest since before COVID-19. The number of trips is expected to be 197,350 per visit. It generated 870 million baht in revenue due to the presence of Chinatown, which is the location of famous temples and shrines that are the center of faith for the descendants of Thais of Chinese descent. It is popular to come to pay homage to the gods to enhance their auspiciousness. Pay homage to the Year of the King, etc.
"Solar, so prosperous." Open the book to advise manufacturers to break through the toxic electricity bills.|Mr. Suriya so prosperous. Minister of Industry Energy prices remained stable at a high level, he said. As a result, the cost of industrial production has risen, accelerating inflation. As a result, the competitiveness of entrepreneurs decreases. It is expected that energy prices will have a long-term impact, so it was handed over to the Office of Industrial Economics (OEC). Study the impact on the industrial sector It was found that raising the electricity bill at the rate of 5.33 baht per unit will affect the cost of industrial production. 4.88% of the most affected industries were steel, followed by cement, textiles, concrete products, apparel and ceramics. The impact analysis was conducted using data from the National Economic and Social Development Council's (NESDB) input and output table. It was found that the increase in electricity bills of 5.33 baht per unit resulted in a 12.41% increase in the cost of steel production, a 9.47% increase in cement industry, an increase in textiles by 8.96%, apparel by 7.98%, and ceramics by 6.49%. Looking at the industries affected by the additional electricity bill hike using the Monthly Shipment Index data for the first 10 months of last year, it was found that steel and textiles had a relatively low growth rate in the monthly shipment index compared to other industries. Entrepreneurs have to adapt significantly compared to other industries." Entrepreneurs need to find sources of renewable energy. Energy imports include reliance on clean energy, alternative energy such as solar energy, hydropower, wind power, hydrogen energy, etc. By planning the use of space suitable for storage, such as the use of natural light and the use of LED electricity. AUTOMATIC ON-OFF WITH SENSOR SYSTEM".SPONSORED
AOT board knocks "Keerati Kitmanawat" to sit on MD podium as expected.|Mr. Sarawut Songsivilai Director-General of the Department of Highways as Chairman of the Board of Directors Airports of Thailand Public Company Limited or AOT. The Board of Directors' meeting was held on 10 February (The board) AOT has approved the Mr. Keerati Kitmanawat Executive Vice President Engineering and Construction Division, AOT He served as The Chief Executive Officer, replacing Mr. Nitinai Sirismarakarn. The current President of AOT will expire on April 24, 2023. This is for the next step through the subcommittee. Salary negotiations will consider negotiating to reach a conclusion on salary. After that, it will be proposed to the Office of the State Enterprise Policy Committee (SCO). Before the employment contract is signed Initially, the procedure is expected to be completed within a month. Feb 23 As for Mr. Kirati's track record, he is considered to have expertise and experience in airport work, and at the moment all 6 airports, AOT plans to expand its capabilities.
Send a business model to the store "resonates".|Mrs. Thapanee Tejacharoenvikul Senior Executive Vice President, Berli Yugger Plc. (BJC) revealed that the company is preparing to expand its "resonant" store business model starting in 2022 or develop a retail model with good management systems and long-term growth. With a five-year target of 30,000 stores in 70 years across the country, the project is also looking to expand this model in Vietnam. At present, there are more than 100 participating stores called GIATOT, which will help to distribute products under the BJC group more comprehensively. There are about 400,000 choui stores in Thailand. In Vietnam, there are 700,000 stores. The company also has many opportunities to expand the business of this popular store model". There are highlights that Cho Hau store operators can choose to invest and sell products by themselves without sharing profits with a low investment budget, which is divided into 2 forms: 1. BJC will use Big C's network to sell products to stores in the community 2.
SCB launches millionaire money management channel to buy Chinese stocks to open the city|Mr. Yanyong Thaicharoen Senior Executive Vice President, Siam Commercial Bank Public Company Limited SCB WEALTH Holistic Experts revealed that the wealth management business is still fraught with challenges due to the highly volatile global investment market. Both the inflation problem. Interest rate hikes by central banks around the world to stave off inflation And the Russo-Ukrainian War is still protracted. These factors are all driving global economic growth, as well as increased competition in the wealth management market at home and abroad, especially in Thailand, where more diversified players are competing in the business. To build a portfolio of sustainable quality and returns with the readiness of the SCB WEALTH team in data analytics, monitoring, and commitment to make a difference. Digital WealthMr. Sarchai Suneta Assistant General Manager Siam Commercial Bank said that this year the world of investment is getting brighter. There are positive factors from China's opening, while negative factors remain, such as a slowdown in the economy, and possibly a recession in some countries, such as Europe. Keep an eye on Asian stock markets Find a time to invest in Chinese stocks that have been driven by the opening of the city. Thai stocks received positive economic gains from the tourism sector. Driven by good shopping measures PRE-ELECTION SPENDING AND INDONESIAN STOCKS SUPPORTED BY DOMESTIC SPENDING, ESPECIALLY BEFORE THE ELECTIONS, WILL TAKE PLACE IN EARLY 2024.
NBTC flips unsold satellite sales textbook|Air Vice Marshal Thanaphan Haraicharoen National Broadcasting and Telecommunications Commission (NBTC) The NBTC board meeting was held on January 18, 2023. The committee approved the results of the bid for satellite orbital access rights and assigned the NBTC to prepare an action plan for the unsold orbital package and bring it back to the board for consideration as soon as possible. It's not. On January 15, 2023, the NBTC held an auction for the right to use satellite orbits in a total of 5 sets, appearing to have 3 sets of satellite networks sold, generating revenue of 806 million baht, with Thaicom Public Company Limited winning 2 sets of auctions, namely the 2nd series orbit at 78.5 degrees East and the 3rd series with an orbit of 119.5 degrees East/120 degrees East. East degrees While the company National Telecommunications Public Company Limited (NT) bid for the 4th series of orbits at 126 degrees East. The other two unsold sets are Series 1, orbiting at 50.5 degrees East/51. Air Vice Marshal Thanaphan said that it was expected that the 1st and 5th series would not be sold because there was no scope of service in Thailand, so the private sector was not interested. Therefore, the Thai private sector is not interested, but opening the way for foreign private individuals to participate in the auction seems impossible, and the price cannot be reduced either. Finally, the orbit may have to be returned to the International Telecommunication Union (ITU), which, according to the law, provides that if maintaining the orbital position is an unnecessary burden, it can be returned to the ITU." The DES board and the DES minister to revoke the satellite bid were ordered by the administrative court on January 19 at 1 p.m.
Flying turtle cabinet group enters electric vehicle business, prepares to launch Chameleon EV No app, it's chargeable.|Flying turtle cabinet group prepares to launch new products Chameleon EV is ready to go into the electric vehicle charging station business, expected to be officially launched in the second quarter and unlock charging restrictions, hoping to generate high growth in 3 years. Managing Director of Forth Smart Service Public Company Limited (FSMART) revealed that the company is preparing to move forward with the electric vehicle charging station business under the brand "FSMART". It is an extension of the beverage vending machine. Flying turtles that have been successful nowadays. It is expected that EV lizards will start marketing in the second quarter of this year. It will use the brand Lizard EV, which will build on the success of the successful Flying Turtle Vending Machine. The EV lizard charging station will be operated directly from FSMART, which will use innovations developed from Boon Top-up kiosks and Tao Bin automatic beverage sales to help solve the problem of electric vehicle charging stations that currently require users to load the application of each camp in order to use the service and pay for electricity top-up. In addition, the company also has innovation in marketing in many parts to help manage the electric charging system, including queues, money storage, parking spaces, and the expansion plan of Chameleon EV initially will have an AC system only because it is estimated that DC charging stations, despite fast charging, have invested more than 100,000 baht per point. Therefore, it may not be worth it in the short term. The company will focus on setting up charging stations in buildings, condominiums, offices, shopping malls with a large number of users and a longer charging time. However, how much will the future of the electric vehicle charging business grow in the future? Personally, I think it depends on the feedback from consumers who will have confidence in the use of electric vehicles. Despite the current awakening of electric vehicles, the volume compared to the entire system is still small. As a result, it can take up to 3 years to succeed.
Gold price today, January 19, 2023, opened Thursday morning, up 50 baht.|"Today's Gold Price" Open in the morning of January 19, 2023, the price increased by 50 for the price of "gold bullion", selling out 29,850 baht per baht. The price of "gold jewelry" is 30,350 baht per baht. On January 19, 2023, the Gold Trade Association reported that the price of Thai gold today at 09.20 a.m. rose by 50 baht, resulting in the "gold bullion" buying 29,750 baht per baht. Baht 29,850 per baht "Gold jewelry" is purchased at 29,213.32 baht per baht. Baht 30,350 per baht Gold price today 2 shillings 50 satang Gold bullion 2 pieces Buy 14,875 baht Sell out 14,925 baht Gold jewelry 2 shillings Buy 14,606.66 baht Sell out 15,175 baht Gold Price Today 1 Shilling Gold Bullion Buy 7,437.5 Baht Sell Out 7,462.5 Baht Gold Jewelry 1 Shilling Buy 7,303.33 Baht Sell Out 7,587.5 Baht Gold Price Today 1/2 Slueng Gold Bullion 1/2 Slueng Buy 3,718.75 Baht Sell Out 3,731.25 Baht Gold 1/2 Slung Buy 3,651.665 Baht Sell Out 3,793.75 Baht However, the price does not include gold and the price is subject to change. Please ask the gold shop staff again.SPONSORED
Thai stocks today, January 19, 2023, ended the morning up 4.65 points, the index was at 1,690 points.|Thai Stocks Today The stock market closed up 4.65. The index is at 1,690.09. Turnover 29,374.10 The Stock Exchange of Thailand (SET) on January 19, 2023, half-day in the morning, showed that the index rose by 4.65 million baht. The index was at 1,690.09. The turnover was 29,374.10 million baht. The top 5 securities with turnover are: 1. Kasikorn Bank Public Company Limited 2. Airports of Thailand Public Company Limited 3. Bangkok Bank Public Company Limited 4.Delta Electronics (Thailand) Public Company Limited 5. Pure Energy Public Company Limited.
Opening of "Distat Panyarachun" CEO OR's new people are ready to soar for growth.|Launched the concept of "Distat Panyarachun", the new CEO of OR, to strengthen the partnership strategy to be a gateway in PTT Group towards consumers. Mr. Distat Panyarachun, Chief Executive Officer of PTT Oil and Retail Public Company Limited (OR), said: "Shortly after I took office, I studied the business overview of OR. It shows the strength of the whole business. Seeing profitable business operations and some businesses that need to accelerate to generate profit, we need to review again. The most important thing is to work as a team with the same aim to enable OR to achieve stable and sustainable growth. With the RISE OR concept that reflects the leadership role necessary to drive the organization under Empowering All toward Inclusive Growth or fulfilling opportunities for all growth together, we will focus on 3 main groups. 1. Synchronization for Ecosystem or Synergy of Energy and Lifestyle Business To strengthen the OR ecosystem by leveraging the advantages of each business. Synergy for Impact or synergy of businesses both inside and outside the group. PTT to enhance the positive impact on all stakeholders in a unified manner. 3. Sustainability for Future or creating a sustainable future through OR's typical SDG to effectively meet OR 2030 goals. Business alongside enhancing the quality of life of the communityD – DIVERSIFIED More Partners, Products and Services through OR's potential to be a platform to diversify diverse and inclusive business opportunities and grow together. All types of OR businesses will be green businesses to support a sustainable low-carbon society and achieve carbon neutrality by 2030, as well as aiming to achieve net zero carbon emissions by 2050. PTT supports each other through the use of OR assets as well as the ability to expand its business while continuing to fulfill all consumer needs."
Thai stocks today, January 19, 2023, ended the afternoon up 3.04 points, the index was at 1,688 points.|Thai Stocks Today At the end of the afternoon, the index was up 3.04 points at 1,688.48 points with a turnover of 52,893.79 million baht. The top 5 securities with turnover are: 1. Kasikorn Bank Public Company Limited 2. Airports of Thailand Public Company Limited 3. Delta Electronics (Thailand) Public Company Limited 3. Kasikorn Bank Public Company Limited 4. Bangkok Bank Public Company Limited 5. CP ALL PUBLIC COMPANY LIMITED.
SCB shareholders green light to issue 100 billion baht debentures The offering deadline is within 5 years. |Mrs. Siribanjong Utyopas, Company Secretary of SCB X Public Company Limited, informed the Stock Exchange of Thailand that according to SCB X Public Company Limited (the "Company"), the Extraordinary General Meeting of Shareholders No. 1/2023 was held on January 19, 2023 at 2:00 p.m. Debt instruments, all types of debt instruments in Baht and/or foreign currencies, including but not limited to short-term debentures and/or long-term debentures and/or debentures due for redemption. Upon dissolution (perpetual debentures) and/or subordinated debentures and/or debentures Subordinated There are representatives of debenture holders and/or no representatives of debenture holders, insured and/or unsecured and/or other debt securities within the limit of Baht 100,000 million or equivalent in other currencies. By offering to specific investors and/or institutional investors as specified by the Office announcement. The Securities and Exchange Commission (SEC) and/or the general public and/or existing debt holders may issue and offer debt securities at one time or several times as it deems appropriate, and may issue and offer additional debt securities and/or issue and offer debt securities to replace existing debt securities that have already been redeemed within such limits.  The issuance and offering period is within 5 years from the date of receipt of the resolution approved by the shareholders' meeting. The debt securities issued by the Company at any given time shall not exceed the said limit by the meeting by 2,473,706,101 votes, representing 99.9595 %. Chief Executive Officer, SCB X Public Company Limited  The company disclosed that the approval of the issuance limit for debt securities not exceeding 100,000 million baht or equivalent in other currencies this time. The Company will be flexible in providing financing to implement the business plan. The company will focus on expanding and developing 3 businesses with high growth prospects: 1. Consumer Finance, 2. Digital assets, and 3. Platform Business, as well as investing in blockchain technology that will be the backbone of future business and climate tech that focuses on solving major global problems. The investment plan is to prepare SCBX Group's business expansion to the regional level and increase the company's value. The execution of the offering will depend on capital market conditions and investment opportunities each year. To have the most appropriate funding structure. 
Chinese New Year 45 billion baht Consumers complain of more expensive things! Buy less|Chinese New Year has raised more than 45 billion baht. At a 3-year high, consumers complained of rising prices. This makes it necessary to buy less. Meanwhile, entrepreneurs are seeing this year as busier than last year. Prepare more items to sell As for the opening of Chinese tourists, helping tourism and the economy recover, ignoring the COVID-19 pandemic, commerce revealed that this year the Chinese New Year offerings have not increased much. After the villagers tightened their belts, Mr. Thanawat Ponvichai Chief Advisor, Center for Economic and Business Forecasting, University of the Thai Chamber of Commerce According to a survey of entrepreneurs and people during the Chinese New Year 2023, spending is expected to reach 45,017.17 million baht. The highest value in 3 years since 2021 was 44,939.66 million baht, or 13.6% increase from 2022 at 39,627.79 million baht. It was the first positive growth in four years since 2020 at negative 1.53%, negative 21.85% in 2021 and negative 11.82% in 2020. When asked about spending, 41.3% of respondents said spending was unchanged from the previous year, while 38.4% said it was higher because prices were more expensive. The economy has improved. More income, more bonuses, more stimulus measures for the state. 20.3% said they would spend less because they had more debt, with those with more debt than their income, those with incomes below 5,000-20,000 baht. When asked about the price of this year's offerings by as much as 36.6%, they said things were much more expensive, thus reducing the number of pieces. Buy only the necessary ones. Buy things of lower quality and use leftovers from the previous year. While 28.4% said things were less expensive, 32.8% said they were less expensive. For the source of money spent during Chinese New Year, 56.8% used savings, 22.4% spent money. Use salary Regular income, 15.0% using bonus funds 5.0% of special income is used for state and other assistance, 0.8% for tae-ia, 55.6% expect to receive and 44.4% do not. "Shopping has come back from buying things for yourself, for others, for worship, and traveling, but shopping is still K-shaped. MR. THANAVATHAN SAID THAT THE CENTER ALSO ASKED ABOUT CONCERNS FROM THE OPENING UP OF CHINESE TOURISTS, FINDING THAT FIRST OF ALL, THERE IS NO GOVERNMENT'S COVID-19 PREVENTION MEASURES, FOLLOWED BY THE DETERIORATION OF TOURIST ATTRACTIONS AND THE SPREAD OF NEW COVID-19. But Thais are still worried about COVID from China, so we have to see if the arrival of a lot of Chinese people will have an impact on the outbreak in the country. If there is no severe COVID. Thai tourism will be more"For the perspective of entrepreneurs, it is found that the atmosphere of Chinese New Year this year is busier than last year. Consumers are buying more because the economy is improving. Entrepreneurs are also preparing more items to sell. While most are not worried about the opening of Chinese tourists because they see it as improving tourism and the economy, reporters reported on the price of Chinese New Year offerings in 2023 at Chinatown Market. On January 19, 2023, 2 days before the pay date, it was found that the shopping atmosphere was not bustling. Meanwhile, the price of the product is similar to the previous year, such as boiled chicken 280-300 baht, domestic chicken 500-550 baht, phalo duck 400-480 baht, roasted duck 500-550 baht, and bazae pork. 180-220 baht per piece, etc. Mr. Udom Srisomsong The Deputy Director-General of the Department of Internal Trade said this year's offerings were similar in price to the previous year. It has not risen significantly because the economy is recovering. And the vendors cannot raise the price, fearing that it will affect sales, while the Department has tracked the cost of goods so that it can be sold according to the actual cost and market mechanism.
"Krungthai" lends Cho Hau to the shop "Resonate"|Mr. Thawatchai Chiwanon Executive Vice President Business Financial Management Division, Krungthai Bank The Bank has partnered with Berli Yugger Plc (BJC) on a new retail model development project. Under the brand "Resonate", it offers 2 financial products that will help entrepreneurs access financing. To support BJC's goal of transforming stores nationwide with modern products and services to meet the needs of today's consumers. The Bank can consider and set credit limits from order information to support working capital to continue their business, which is a member of BJC, which is a member of BJC, which has access to working capital through loans to partners under the Digital Supply Chain Financing Platform of the Bank to be useful in considering loans to small entrepreneurs instead of financial status documents. If you do not use the credit line, there is no interest charge and no collateral required by the Small Industry Credit Guarantee Corporation (BOI) to guarantee the full amount of up to 5 million baht through online channels, both Krungthai Business application and Krungthai NEXTSPONSORED. Money bag stores or pao tung, including stores that use POS system to accept payments, can access financing to expand the store. Fill Stocks Open a new store through a small SME loan that will help small merchants access financing without collateral.
CPF phases out coal in Thailand! Moving towards net-zero goals|Mr. Prasit Boonduangprasert Chief Executive Officer, Charoen Pokphand Food Public Company Limited (CPF) The company is a leader in integrated agro-industrial and food business. It recognizes the mission of being the world's leading food manufacturer that prioritizes food security. In order to ensure the production of quality, safe and adequate food to meet the needs of consumers around the world, while supporting the global goal of mitigating the impacts of climate change, the United Nations Sustainability Goals (SDGs) have announced the goal of Net-Zero by 2050 while achieving the achievement of the elimination of coal. The Coal Free 2022 target in 2023 is an important step towards achieving this goal. After the company achieved success in eliminating the use of coal. 100% for Thai businesses and renewable biomass energy in line with BCG (Bio-Circular-Green Economy) principles in accordance with the guidelines given by Thailand and the world. It's not. The company's approach to Net-Zero focuses on promoting the use of renewable energy. IT CURRENTLY ACCOUNTS FOR 30% OF TOTAL ENERGY CONSUMPTION AND IN THE FUTURE AIMS TO TRANSITION TO RENEWABLE ENERGY OF 50% IN 2030 AND 100% IN 2050.
Oil palm prices return to normal The extraction plant is fully operational.|Mr. Udom Srisomsong Deputy Director-General, Department of Internal Trade Reveal the latest palm oil situation progress On Jan. 19, 2023, he said the problem was now a week ago. From palm oil extraction plants in the southern regions. The annual closure of the machinery repair plant prevented farmers from selling their produce until the price dropped and the situation returned to normal, with all palm oil extraction plants and pouring fields operating normally and buying palm fruits from farmers. As a result, the price of quality palm has now risen to more than kilograms (kg). "Everything is back to normal, there is no queue in front of the factory, there is no problem delaying the purchase. The purchase price in front of the factory has already risen more than 5 baht. 4.50-5.20 baht per kg for quality palm or ripe palm fruit." Farmers do not want to look at the selling price alone, but also look at the production of oil palm to get quality, because it will make it sell at a much better price, as well as reduce production costs, such as how to reduce the use of chemical fertilizers but not affect the quality of the yield, such as increasing organic matter in the soil from palm leaves. In addition, the palm tree must be taken care of by providing water regularly and only ripe palm must be cut to gain a lot of weight and sell it at a high price. While entrepreneurs 18% or more of crude oil (CPO) quality palm fruit must be purchased and refuse to buy soft palm in all cases. The department coordinated the security department. The government and relevant government agencies shall help monitor the smuggling of crude palm oil and palm oil, as well as strictly monitor the transportation. If found to be smuggled or smuggled, the law shall be carried out to the fullest extent, punishable by imprisonment for 5 years or a fine not exceeding 100,000 baht or both. If there are clues or such behavior. Call the hotline at 1569.
Freeze lpg prices for just 1 month|Mr. Supattanapong Panmeechao, Deputy Prime Minister and Minister of Energy The Energy Policy Management Committee (MPC) meeting monitored lpg prices. This week, import prices stood at US$698 per tonne. This is comparable to the actual domestic retail price of 450 baht per 15 kg tank, but the GOVERNMENT has set the retail price at 408 baht per 15 kg drum, affecting the liquidity of the oil fund in the LPG account. And the latest lpg account fund position is negative 44,794 million baht, which will be close to the oil fund limit in respect of negative LPG accounts not exceeding 48 billion baht. Therefore, the Government has reviewed lpg pricing guidelines to help reduce the cost of living for the people. And having to take into account the liquidity of the oil fund, the resolution was as follows: 1. Agreed to maintain the wholesale price in front of LPG refinery at 19.9833 baht per The target is to keep the retail price of LPG at 408 baht per barrel (15 kg). Effective from February 1-28, 2.The retail price will be increased by 15 baht per 15 kg drum in March and the retail price will be adjusted to 423 baht per 15 kg bucket on March 1-31. The Commission has assigned the Office of Energy Policy and Planning (NIA) to coordinate with the Oil Fund Management Committee to consider the management of oil funds in accordance with the guidelines for reviewing LPG pricing. Meanwhile, The Government has considered ways to help with electricity bills to mitigate the impact on people affected by rising energy prices. It has approved measures to help reduce monthly electricity bills. Jan-Apr with automatic variable electricity charge (FT) Charged at 93.43 satang (Sat.) For vulnerable residential electricity users who use no more than 300 units of electricity per month.
2 major banks announce 2022 performance, Bangkok Bank shows profit of 293 billion baht KBank points to strong growth in digital loans |2 major banks announce 2022 profit, Bangkok Bank grows 10% profit due to rising interest rates and lower expenses. Bangkok Bank has informed the Stock Exchange of Thailand that Bangkok Bank and its subsidiaries reported a net profit for 2022 of Baht 29,306 million. Net interest income increased by 24.4% year-on-year due to an increase in loan volume and interest rate adjustments. The net interest margin increased to 2.42% in line with the bank's direction of interest rates and liquidity management. Meanwhile, non-interest income decreased by 30%, mainly due to adjustments in the fair value of financial instruments in accordance with market conditions. and net fee and service revenues decreased from the securities and insurance services businesses through banks and mutual fund services. Meanwhile, fee income from international trade financing and services increased. The ratio of expenses to operating income was 49.7%. Expected credit loss of Baht 32,647 million Down 4.4% year-on-year The Bank remains cautious in its reserves, considering the volatility of the global economy that may affect the Thai economy in the future. The increase of 3.6% from the end of 2021 was mainly due to large business customer loans and foreign business loans. The ratio of loans with credit impairment to total loans remained at a manageable level of 3.1%, despite the Bank's continued adherence to careful and prudent provisioning. As a result, the ratio of allowance for credit loss to loans with credit impairment was strong at 260.8%, with deposits at the end of December 2022 amounting to Baht 3,210,896 million. The total capital adequacy ratio increased by 1.7% from the end of 2021 and the loan-to-deposit ratio stood at 83.5%. THE BANK'S AND ITS SUBSIDIARIES' CAPITAL ADEQUACY RATIO STOOD AT 19.1%, 15.7% AND 14.9%, RESPECTIVELY, WHICH IS HIGHER THAN THE MINIMUM CAPITAL ADEQUACY RATIO SET BY THE BANK OF THAILAND. KBank has informed the Stock Exchange of Thailand that for the year 2022, the Bank and its subsidiaries had a net profit of Baht 35,770 million. Operating profit before expected credit loss and income tax amounted to Baht 98,504 million. The increase of 6.72% year-on-year was due to the Bank's strategic implementation and interest rate direction. As a result, net interest income grew strongly and the net interest margin (NIM) was higher at 3.33%. However, the Bank and its subsidiaries considered setting aside the expected credit loss (ECL) increase from the previous year at a high level in order to comply with the ongoing cautionary principles and appropriate to the economic situation. Meanwhile, non-interest income decreased by 3.7 billion baht or 8.42%, mainly due to fees received from fund management. Commissions from securities trading and lower underwriting net income in accordance with market conditions. Other operating expenses increased by 3,709 million baht or 5.22%, primarily due to increased marketing expenses in line with increased revenues due to business volumes and information technology expenses to support customer needs.
