title|content
The popular page leads the betting experts to provide information on "Big Joke", the knot of 100 casinos in Bangkok.|Fat Uncle One of the victims reported being robbed of more than 5 million in Ramintra district. Insist on never cheating money. Q. Was "Santhana" in the pit at the time of the incident or was involved in gambling? As far as I know, the metropolitan area is unlikely to have a pit, but there is information in the area of Por Por 1 that there is still a pit open at 09.15 am on 31 October 2022 at the police club. Vibhavadi Rangsit Road Mr. Universe Yellowprasert and the Silk Road team must be saved. 5 gamblers, victims of ramintra gambling robbery of more than 5 million baht After accusing them of cheating on gambling, he said: Pol. Gen. Surachet Hakpal, deputy chief of police, who provided information on more than 100 gambling establishments throughout Bangkok and the vicinity of Uncle Fat, one of the victims, said he would provide information about gambling houses. But he could not reveal it in front of the media for fear of danger. It's not. Mr. Santhana Prayurarat The former Special Branch police officer told the media that they had not been robbed and were still involved in gambling, so he asked if Mr. Santhana was in the pit at the time of the incident or was involved in gambling. He also denied that he had never cheated money from gambling because no gambler would dare to fight with the gambling house. Asked if there was a real gambler in the country, he would have been rich, and if they had cheated, he would have been rich as well, Uncle Fat said, admitting that he was ready to be prosecuted as a gambler as well, but to come out today because he wants justice, as a victim of physical abuse, ready to fight hard and tell the truth. Admit that the latter is news. The victim claimed that there are still gambling facilities in Bangkok and that influential people who take care of the benefits of gambling have confirmed that they have gambled in dozens of casinos and many of them are still open, but most of them are closed in October because it is the appointment season. The information in this section will be given to the Deputy Commissioner for further information. As for the fact that Mr. Santhana came out to provide that there is a real gambling house in Thailand, Pol. Gen. Surachet said that the case has been going on for several months, which the Police Commissioner ordered to investigate the facts, so he invited The Silk Road page to be brought to the victim to meet for investigation and investigation. The case will be divided into matters of carrying gamblers into detention, and if there is a real gambling pit, it is considered that the authorities have released the negligence. In the case of the victim claiming that there are more than 100 gambling houses throughout Bangkok, including the Provincial Police Region 1, if it is found to exist, it must be completely wiped out. After receiving the information, it is found that there are gambling facilities in which areas to report. The Police Commissioner knows before proceeding to proceed honestly.
P.S. Collect "Ah Yong" CHINESE CAPITALIST TRICKS THAIS INTO SCAMMER|State Police Collect "Ah Yong" Chinese capitalists deceive Thai workers to work in neighboring countries FORCED TO BE A SCAMMER, CHATTING WITH VICTIMS ONLINE, INVESTING IN CRYPTOCURRENCY OR BITCOIN BUSINESS AT 10:30 A.M. ON OCTOBER 31, 2022 AT THE POLICE SUPPRESSION DIVISION. Lt. Gen. Jiraporn Puridej The Director general with Maj. Gen. Saruti Sopha Chief Of Staff, Lt. Col. Surapong Chatsut, Deputy Chief of Army Staff, Maj. Gen. Man Meng yam, 9th Lt. Col. The 4th Police Department jointly announced the results of the arrest. Huang Tianyong or Ayong, 33, a Chinese national, under Criminal Court Warrant No. 1112/2021 dated July 8, 2021, charged with conspiracy by two or more persons to commit trafficking offenses and three or more persons or by members of a criminal organization committing trafficking offenses through the wrongful exploitation of forced labor. AFTER HIS ARREST, HE WAS ARRESTED IN THE PARKING LOT OF RAMINTRA ROAD, ANUSAWARI SUBDISTRICT, BANG KHEN DISTRICT, BANGKOK. He said that at the beginning of 2021, Huang, along with 19 members of a transnational criminal network consisting of Chinese, Thai, Malaysian, Filipino and Burmese people, tricked Thais into working by advertising on the internet. Mae Sot, Tak When a believer falls to work, they are forced to cross over to the Myawaddy side. Myanmar through natural channels Upon arrival, they will be taken to JinXin Holdings Co., Ltd., located in Myawaddy, and then forced to work as scammers, scamming others through social media in a way that tricks them into investing money in a cryptocurrency or bitcoin business.  He added that in the past, the authorities were able to assist seven victims of these scams, interrogated them until they learned that the accused would create fake profiles on applications such as Tinder, Badoo, Blumboo, Jaumo Dating, etc., and then force these labor victims to use them to talk and ask for personal information and persuade people to invest. When someone is interested in returning, it will be forwarded to the team leader, who is Malaysian and Filipino, to proceed. Each day, victims are forced to work 12 hours a day. If anyone refuses to work or does not work according to the specified amount, they will be punished by being sent to a "black room" or physically assaulted by shaving their hair and using electric shock. This makes it impossible for the victim to resist. If any of the victims wish to return to the country, they will have to pay a ransom of 50,000 baht to be released. Some people have to have relatives take the car as a pawn or borrow money outside the system to bring it to the accused. In exchange for his release. Investigators gathered evidence and asked the court to issue a warrant for his arrest, along with seven arrestees, Police said. The arresting officers learned that Mr. Ayong had returned to Thailand in November 2016. In May 2022, there is a boxing camp called "Ahyong Gyms" as well as being a promoter for organizing boxing in various arenas. In Thailand, they were tracked down and arrested. From the initial interrogation, give a refusal. Sent to the investigating officer Kg. 4. Take legal action and prepare to expand the investigation of the business of the accused to see if the money invested is the proceeds of the offense.
Savage stormed the house and fired 4 shots at the same man. Tying an affair|The mob stormed the house and fired 4 shots. He recently got out of jail for obstructing an officer. While ambushing his wife at another man's house and being attacked by the host. The police came to arrest him, but resisted, expecting it to be caused by an affair or a personal affair in the middle of the night on October 30, 2022. The Deputy Inspector of Investigation, Bang Na Bong Wach Police Station, Suphanburi province, was informed that someone had been shot and killed at the house no. 42/1 Moo 7, Paknam Subdistrict. Lt. Col. Nikorn Beetlepung, Director The Police Department is investigating. K.S.S.P.Suphanburi Forensic Officer Dr. Suphanburi Medical Center, Old Bangna Bongwach Hospital, Suphanburi Rescue Foundation The original district of Bang Na Bok Wach where the crime occurred was a one-story wooden house raised under the basement of the house, found a large pile of blood. On the mattress above the house, the soulless body of Mr. Silpchai Phumcharoen, 41, was shot with a .45 mm firearm in the middle of the head and collarbone, including 4 shots, and died in a pool of blood on the mattress. But today, at the time of the incident, the brother had gone outside the house, leaving the deceased lying alone and supposedly asleep. Around 8:40 p.m., while he was watching YouTube on his mobile phone at another house nearby, he heard four gunshots. Seeing the villain running down the stairs of the house toward the front of the house, then there was the sound of a motorcycle driving away, so he rushed up to the house to see his son, but did not answer. When he noticed the bleeding in his head, he realized that his son had been shot, so he shouted to his daughter and relatives who were at home next door and called rescuers to take him to the hospital. SPONSORED, MR. SAMRUAM, TESTIFIED THAT HIS SON HAD JUST BEEN ACQUITTED OF THE CHARGE OF OBSTRUCTING THE OFFICER'S DUTIES FOR 5 MONTHS BECAUSE THE SON WAS SPYING ON HIS WIFE, WHO WAS SUSPECTED OF HAVING AN AFFAIR WITH ANOTHER MAN. When they arrived, they found their wife at the house of the man in question. He broke into the man's home. The man's parents called the police and charged him with trespassing. After the officers arrived, they arrested their son, but the son refused to be arrested. He was charged by the police with obstructing the officer's performance of his duties. The case against the relatives was cleared and settled. He was jailed for 5 months and was acquitted 9 days after being acquitted for about 3 days. He came to the deceased's house and stayed two by two, until in the evening his brother returned from work. He asked his brother to take his ex-wife to his mother's house. Later, the deceased went to drink with a group of friends and there was a shout almost to get down the woodwork, but someone forbade it, so they dispersed. Thereafter, the son did not go out, but the house even before the incident, the younger brother, who slept together, went outside the house, the deceased went to sleep alone. He is thought to have been shot and killed by several shots while sleeping, which is likely to be both his ex-wife and a fight in a drinking ring. Pol. Col. Nikorn Beetlechun, the former police chief of Bang Na Bong Wach, said that after investigating the crime scene and preliminary investigation, it was assumed that it was likely due to jealousy and personal problems. The suspect is now known. He is expected to be prosecuted soon.
P.O.1 Close Job The employee brutally kicked the employer out. The corpse was dumped in disguise, and he was fired for his job.|P.O.1 Director general announces job closure A former employee brutally kicked his employer out. Bring the body and dispose of the case. He was fired from his job, lost his job, had no money, and his wife was 6 months pregnant, so he accumulated stress before he went to sit and drink until he got drunk, so he committed the crime, then sold his ex-employer's car at 10.30 a.m. on October 31, 2022 at Bang kaeo Police Station. Lt. Gen. Jirapat Phumjit P.O.C.1, Maj. Gen. Palpol Aromla Samut Prakan Police Chief, Maj. Gen. Mongkol Onkaew, Bangkaew Police Chief, jointly held a press conference on the arrest. Mr. Jirasak or New Lunch Class 20 years old, living at 70 Moo 6, Bang Talat. Khlong Keun District Chachoengsao Province, a former employee, according to the arrest warrant of Samut Prakan Provincial Court No. 703/2565 dated 30 October 2022, accused of intentionally killing others and stealing property causing death to others. secrete Move or destroy the corpse to conceal the death or death, along with 1 Samsung mobile phone, 1 Oppo mobile phone, and 1 Martin steel-headed shoes. 1 pair of hand tools, 25 items of hand tools can be arrested at the inside of Soi Wat Bamphen Nuea. MINBURI, BANGKOKSPONSORED, FROM ON 29 OCTOBER 2022 AT 5.50 P.M. Bangkaew police were informed that the body of a man lying dead face down in the undergrowth near Suriya village, 1 m.9. Bang kaeo Bangplee, Samut Prakan Deputy Inspector General (Investigation) Bangkaew Police Station, together with the investigation kit, bangkaew police went to investigate. The body of an unknown man was found lying face down, wearing only navy chwan kedo panties, no shirt and pants. There are wood chips covering the body and head. Both ankles are tied with blue woven ropes. He was presumed dead for about 4 days, so he was joined by samutprakarn and bangplee hospital doctors. Investigating the scene and the cause of death, it was later learned that the deceased was Mr. Makornthawat or Tong Kongwattanapong, 37 years old, address 1/2145 Soi Bophit Wittaya School, Phra Khanong Tai Subdistrict, Phra Khanong District, Bangkok. He was a home and building contractor who died as a result of murder and was left behind, and then continued to investigate until he learned that the culprit who committed the murder was Mr. Jirasak or New. He was arrested at noon and later arrested. Mr. Jirasak can be inside Soi Wat Bamphen Nuea. Therefore, he was brought in for questioning. Mr. Jirasak confessed that he actually committed the crime due to the frustration that was dismissed by the deceased. In the middle of the night on the night of the incident on October 27, 2022, he came to warehouse no. 19/39, Moo 3, Bang Kaeo. It is the room of Mr. Makornthawat or Tong Kongwattanapong, the deceased. When I arrived, I opened the door and slid in. The deceased saw himself and hurried to the room. He then ran into the deceased's room. He then punched the deceased's right temple once and knocked them both down. When he gained a foothold, he hit the deceased on his knees once and fell. He then kicked the deceased's torso several times and repeatedly kicked the deceased's neck several times until the deceased passed out. During that time, he admitted that he repeatedly kicked the deceased's neck and torso again for fear of recovery, until he was sure that he was dead, so he used a rope in the trunk of the car to tie the deceased's legs. Before putting it in the car and throwing it on the side of the road. After that, the hand tools in the back of the car were sold, including the car and motorcycle of the deceased, until the officers followed up and arrested Lt. Gen. Jirapat Phumjit. P.W.1 said that in this case, the accused confessed to having committed the crime due to his frustration with work and the delayed wages paid by the deceased. Also, before the incident, the accused contracted COVID and had to stop working, leaving no money to spend. His wife was six months pregnant and therefore had accumulated stress until she was discharged from the hospital where she was admitted on October 26 and had bought alcohol and drank until she became drunk and decided to come to the deceased's room to clear up the problems. Upon arrival, he committed the crime by punching and kicking him with his steel-headed boots several times until he died. After the crime, fearing guilt, the deceased's car was taken to the side of the road. The deceased's motorcycle was then parked in front of a convenience store. Before fleeing the area, the accused planned to create the whole story as if the deceased were still alive. By taking the deceased's phone, posting a new job in Songkhla and Samut Prakan, as well as posting the sale of motorcycles and cars of the deceased, until he was able to successfully sell cars and motorcycles. The accused then contacted his wife and confessed to committing the crime until the investigating department followed up and arrested him. After this, the track effect will be extended to track the cars and motorcycles sold along the way. THE DECEASED'S CAR AND MOTORCYCLE BUYERS WERE KNOWN TO BE ILLEGAL AND SOLD OVERSEAS. Mr. Jirasak or New Lunch Class Go to make a plan to assemble a confession at warehouse no. 19/39 Moo 3, Bang kaeo. The room of Mr. Makarthawat or Tong Kongwattanapong, the deceased, who committed the murder before putting the body in the deceased's car and dumping it in the undergrowth near Suriya village, 1 M.9. Bang kaeo He returned to take the motorcycle and fled to Det. Det. Chat. Deputy Commissioner (Investigation) Bangkaeo Police Station After making a plan to accompany the confession, he was taken into custody. Mr. Jirasak or New Lunch Class He is accused of intentionally killing others and causing the death of others. secrete MOVE OR DESTROY A CORPSE TO CONCEAL THE DEATH OR CAUSE OF DEATH.SPONSORED
A gang of brutal dragons carrying their victims cut off their fingers. Send a picture to a fan to extort 30 million|Chinese gang in Pattaya carrying compatriots, cutting fingers Hand stabbing, baseball bat strike The victim jumped the house and fled to call for help, and the Thai girlfriend revealed that the culprit sent a clip to show with a cut finger placed on his lap, demanding a ransom of 30 million baht on the morning of October 31. Bang Lamung district, Chonburi province, was informed that a Chinese person had been attacked by cutting off his finger. Hand stabbing Use a baseball bat to strike. Severe symptoms inside the house A housing estate Moo 9, T.Pong After receiving the notification, he went to check with the police, the investigation department, and the Sawang Boriboon Foundation rescue team. Pattaya town where the accident occurred is a luxury housing estate behind a house. The body of a Chinese man was found. Mr. Ren Haibo, 41, suffered a broken right little finger. Right palm and lower left arm There were 3 sharp stab wounds, a swollen right eye socket, and several green bruises on the body. Rescuers had to provide first aid and then rushed to Bangkok-Pattaya Hospital for preliminary investigation, knowing that 1 day earlier (October 30), Ms. Mew (pseudonym), 20 years old, the girlfriend of the Chinese national, had informed The Deputy Inspector General of Police of Pattaya that her Chinese boyfriend had disappeared, fearing that she would be harmed. The informant's girlfriend hangs out with friends on Walking Street. It uses Toyota brand cars. It wasn't until about 09.30 a.m. on the same day that the informant learned from MR. REN HAIBO's brother that MR. REN HAIBO had been taken away by the villains and that the informant had contacted him via Telegram application. The assailant then sent a video clip of MR. REN HAIBO in a tied-out manner, hands tied, feet tied. The face and eyes are wrapped with adhesive tape. There are fingers on the lap. The villains demanded a ransom of 30 million baht. In exchange for release. The informant then handed over the money to the culprit 3 times, 50,000 baht each, totaling 150,000 baht through crypto wallet channels. The police are rushing to prove whether it is the house where the mob attacked the victims, but initially it was known that this morning the injured person tried to run away from the house by jumping down from the 2nd floor and running to the village for help. Call the police to help.  Meanwhile, Police found the victim's car, a black Toyota Fortuner, license number 1088, Chonburi, parked. Roadside at the edge of Mabprachan Reservoir About 3 km away from the accident site, witnesses confirmed that 1 Chinese person drove to the parking lot. At around 3 p.m. on Oct. 30, he disappeared to police. It was revealed that the mob, whose number is still unknown, had committed a ransom attack by sending footage of the assault to the injured girlfriend. 30 million baht In exchange for release. As for the behavior of the perpetrator, he used a baseball bat to hit him. Use scissors to cut fingers and stab the victim in the hand and arm before the victim escapes. The police are in the process of pursuing the case and prosecuting them.
Open 2 safe pubs for Chinese people, no drugs, win 3 more boxes, send big police to conclude|Police opened two secret Jinling pub safes stored in the entertainment venue where the incident occurred, only the shop's documents were found, and 120 baht of money was found with no drugs. The other 3 safes are in the hotel. Wait for Big Police to draw conclusions from the police raid on Jinling Entertainment Venue. In the locality of Yannawa Police Station A large number of Chinese tourists and drugs were found. The safe was found at 2:00 p.m. on Oct. 31, 2022, at Yannawa Police Station. Lt. Col. Nattapol Komintarachat, Deputy Chief of Staff, 6th District, Yannawa Police Department It was revealed that the locksmith opened 2 safes together with the Central Forensic Division officers and the P.P.S. officers, which were kept inside Jinling Entertainment Venue since the day of the incident. From opening and checking inside the safe. Only old and new documents such as members and receipts, etc., as well as the shop's form documents that were filled out when using the service, were found in several clear plastic wraps. No illegal items or happy water drugs were found, so the documents were returned for inspection, while the 2 safes were kept as belongings at the scene. The Central Forensic Division, along with P.P.S. officers and locksmiths, went to the inspection without allowing the media to record the footage. The results of the inspection are currently not completed, so it is not possible to determine what is inside. Sponsored Lt. Col. Nattapol said that in the Jinling entertainment case the officers seized a total of 6 safes, 1 of which had been opened since the day the police searched and arrested them. More than 400 packets of "Happy Water" drugs were found inside, the same type that was found inside the entertainment venue on the day of the earlier arrest operation.
Drunk on methamphetamine, kicking and punching "mom" Lying dead|Prepare to pay for karma He was addicted to alcohol, methamphetamine, and drunk every time he beat his mother. This time, he kicked, punched, and knocked the biological father unconscious. Relatives must help each other and inform the rescuers to send them to the hospital. But he could not bear the poison and died at 2.00 p.m. on October 31, 2022, Lt. Col. Narongsak Emlang, inspector of Bua Yai Police Station, revealed that the child hit his mother to death by Mr. Theerayuth Yokcard, 36 years old, at the house at 33 Bua Yai Road, 4 Bua Yai. Bua Yai regularly drank alcohol and used methamphetamine, used his hands and feet, beating, kicking and punching Mrs. Banyen Yokcard, 70 years old, who is a regular birth mother. She was unable to regain consciousness and kicked and punched her mother without holding her hand until Mrs. Fuchsia cried out loudly in pain. Relatives next door and nearby came to the rescue of Mrs. Fuyen, who was unconscious at the house. Bua Yai Hospital with Dr. Aliya Parinyanuwat, a doctor, together with the nursing staff, went to the heart pump to help, but Mrs. Banyen could not stand the poison wound and later died. Therefore, he reported it to Lt. Col. Thongdee Khotpatum. Deputy Inspector General of Investigation Director of The Bua Yai Police Department Then Lieutenant Colonel Boonsom Mayhan S.W.P. Lt. Col. Nattapol Akaruan The deputy chief of police then led the police force to arrest him. Mr. Teerayuth can lift the card at home. BROUGHT TO TRIAL, BRUTALLY MURDERED MOTHER
Chinese dragon gang holds 30 million ransom for found, parks victim's car before fleeing|"Big Joke" prepares to take charge of Chinese dragon gang, ransom of 30 million, cut fingers, stab hands, torture compatriots Police tracked down the victim's car and dumped it on the side of the road before fleeing, prompting several units to hunt down the victim, 41-year-old REN HAIBO, a Chinese national. Being attacked by an unknown number of mobs of the same nationality. The incident came out of one of the entertainment venues. Walking Street Then came the arrest in a luxury housing estate. Inside Soi Pornprapanimit 34 Moo 9 T.Pong Then the mob committed the crime. Using blindfolds, tying legs, cutting fingers, stabbing knives and baseball bats, he sent a video of the torture of the victim to Ms. Lertra Supasiripundit, 20, the victim's girlfriend, and demanded a ransom of 30 million baht. In exchange for freedom, the boyfriend saw the scene and informed the police, and the victim fled. Jump from the balcony from the 2nd floor to ask for help from the villagers. In the evening (October 31), the police of the Forensic Division, District 2, Chonburi, came to inspect a black Toyota Fortuner, registration Number 1088 Chonburi, which was the victim's car, which was parked about 3 km away from the housing estate. In addition, it was found that the front windshield of the car had cracks due to the criminals removing the front camera of the car. The vehicle was found to be parked by a man resembling a Chinese. Ms Joy (pseudonym), 40, the owner of a beer bar near where the car was parked, said that around 3pm on October 30, she saw the car parked in a similar manner to the driver until she almost hit the rear. When he parked his car and walked down to the store, he instructed his subordinates to see who the fortuner driver was because he wondered why he was driving like this. As for the fortuner driver. When the car was parked, the driver sat in the car for more than 5 minutes before walking out of the car, wearing a white shirt and pink shorts, similar to a Chinese person, and then disappeared. Immigration Police Tourist Police The provincial investigative police and the investigative police region 2 have been investigating the chinese gang. Lt. Gen. Surachet Hakpal, deputy chief of police, is coming to investigate and supervise the case on his own.
Deputy Governor of Chonburi Change of accused, guilty of 3 charges, ordered to bounce into the vault|"Big Joke" slaughtered "Deputy Governor Chonburi" for serious disciplinary offenses. Change the accused Drug gangs raid Pattaya pool villa to collect debts so that the guilty person does not have to be punished. Ordered to move into P.W.2 with 3 charges on October 31, 2022. Maj. Gen. Surachet Hakpal, Deputy Chief of Staff, Lt. Gen. Influential Ittisaranachai, Ph.D. 2 Maj. Gen. Kittanet Thananantaweesin Chonburi Police Chief Col. Kulchart Kulchai, Pattaya City Police Chief, attended the briefing. A gang of able-bodied men raided a pool villa after a group of 6 able-bodied men used a red Toyota Alpard vehicle. Buk Phlu Villa, Jomtien Beach, Pattaya City, Chonburi Province, searched for the debtor but could not find it. He used a firearm to shoot the tires of 3 victims' cars and then used the handle of the gun to smash his head, injuring 5 people before dispersing to escape the crime. AFTER THE POLICE INVESTIGATED, THE GANGMATES CONTACTED HIM TO SURRENDER, BUT IT TURNED OUT THAT A GOAT HAD BEEN HIRED TO SMEAR THE OFFICERS IN HOPES OF SURVIVING THE SPONSORED PRISON FOR THE CASE. A total of 10 suspects were arrested, including 6 perpetrators and 2 accomplices, as well as 2 contractors, and 8 victims were prosecuted for having drugs in their bodies. Found evidence that Lt. Col. Kornwat Hanpradit Deputy Chief of Staff, Chonburi Province In order to prevent the real perpetrators from being prosecuted, the Provincial Police Region 2 has set up a committee to investigate serious disciplinary offenses and report charges under Section 149 for being a beneficiary officer, Section 157 for being an officer performing dishonest duties, and Section 200 for being an investigating officer. In order for the public to have confidence in the bureaucracy and to be like even government officials. When they make mistakes, they are also punished.
Horrible girl killed buried in mud on a mountain in the middle of a forest in Chiang Mai|The body of a 37-year-old girl was found buried in mud in a trench on a mountain in Mae Ai district, Chiang Mai province. A preliminary examination revealed that the face had been hit by a solid object and that there was bleeding ears. The husband revealed that he had taken the baby home for an hour and had not seen his wife anymore. Search for drag marks in the pigsty. While the police found a suspicious junkie near the scene of the accident, on October 30, 2022, the Radio Center of Mae Ai Police Station, Chiang Mai province, received a report that the body of a woman was found killed in the mud near the house without a number. M.10 Tha Ton District Mae Aye District, Chiang Mai Province, Lt. Col. Kritpol Adornfruit The deputy chief of police, Mae Aye, then went to check with the investigating officers, doctors of Mae Aye Hospital and rescuers. At the time of the incident, the body was found. Ms. Nantawan Japo, 37, a chiang mai resident, lay dead in a muddy trench and crushed by a banana tree. From the examination of the condition of the corpse. The left side of the face was found to have been hit by a solid object, and there was bleeding in the right ear hole. The rescuers then took the body to Mae Aye SPONSORED Hospital for autopsy. Mr. Alupha Sanchan, 55, the deceased's husband, testified that he found his wife's body at about 10 a.m. and ate with her two children and then took them home a short distance from the crime scene. By 11:00 a.m., he had not found his wife, so he searched and found some items from the pigsty area near the property. He told his nephew to help him find his wife's body buried in a trench between the mountains, about 400 meters from the property. Mr. Chakkrit Sanmi was near the scene and had a suspicious posture, so he was detained for drug testing in his urine. Found to have narcotic substances in the body, initially informed of the charge of "class 1 drug abuse" and detained and sent to Fang Police Station for further investigation in order to continue the legal proceedings.
2 gangs cleared of problems, shot and wounded 3, picked up traps in front of the hospital.|"Teens - Little Market Teens" After 2 high school girls quarreled with men on social media, but negotiations did not escalate, they were shot and stabbed and injured 3, 1 was arrested by the police, 1 did not finish, and they waited in front of the hospital, hoping for revenge. The last time he knew the shooter was in the process of chasing the prosecution. At 8:30 p.m. on Oct. 31, 2022, Lt. Col. Insorn Udtib S.W.A. (investigation) Yannawa Police Department received a report of an altercation in a park under taksin BTS station. The injured person went to investigate, along with patrol officers, investigators and grateful foundation volunteers at the scene of the accident. About 100 meters away, 3 injured people were taken to Lerdsin Hospital. Miss B (pseudonym), 17 years old, 5th grade student A famous school student suffered a gunshot wound to his right ankle. The second victim, Mr A (pseudonym), aged 19, was stabbed with scissors in the abdomen and hit by a large artery. Severe symptoms The last victim, 16-year-old Mr. Nok (pseudonym), was stabbed in the back of his left hand by scissors. In addition, at the scene, the investigating officers were able to arrest 1 perpetrator, known as Mr. Settawut Maksom, 20 years old, with 1 bloody scissors. In anticipation of the wounded, authorities mobilized investigators and dozens of patrol officers to blockade the front of the hospital. A group of teenagers dispersed and fled. However, authorities were able to arrest two teenagers, Mr. Tong and Mr. Nott (pseudonym), aged 17, with a modified blank revolver and five rounds of .38-caliber ammunition and a 1-foot-long pocket knife placed under the seat of a Honda motorcycle. PCX WHITE, BANGKOK REGISTRATION, THEN TAKEN TO YANNAWA POLICE STATION FOR INVESTIGATION. Surapol Kosarutta, 66, a park security guard, testified that he was in the middle of the attack. There was a group of about 9 male teenagers driving 3 cars, while the other group was about 5-6 men and 1 woman. The bleeding does not stop. The other suffered minor injuries. Friends of the injured group helped bring the victims to Lerdsin Hospital. Born from high school girls, famous schools in Rama 3 area and famous girls' high schools in Bang Rak area. Therefore, there was an appointment to clear the problem between 2 groups of teenagers, namely Khlong Toei teenagers and low-market teenagers. Mr. Tong and Mr. Knott learned that their friend had been shot, so they called them to help, but they were arrested first.
"Hurry up the hunt," Win savage took the children, lifted them, and stabbed the disabled meatball merchant to death. |Win Jai took the children, stomped on the handicapped meatball vendor, and repeatedly stabbed his friend with a knife. Seriously injured, lying bloodied in front of Seven. Rescuers helped transport the hospital The police are aware of the attackers and are prepared to surrender - if they are still fleeing, an arrest warrant will be issued at 21.00 a.m. on October 31, 2022. Deputy Commissioner (Investigation) Plutaluang police received a report of someone being injured with a knife. The incident occurred in front of a 7-Eleven convenience store. At the 6th kilometer red light intersection, Plutaluang subdistrict, Sattahip district, Chonburi province, they went to check with the rescuers of Sawang Rojana Thammasat Sattahip Foundation at the scene of the accident, found 1 injured, a man with a disability in his left leg, stabbed with a knife in the left and right frame. Lying in a pile of blood next to the car. Converted into a fried meatball truck. Severe symptoms The next name is Mr. Phanom Chitrajeon, 52, a resident of Rayong province, who has a career as a fried meatball vendor. The rescuers rushed to the scene with first aid and rushed to Queen Sirikit Hospital for treatment. The Navy Medical Department, after questioning eyewitnesses, said that the injured man frequently spoke with Mr. Den, a hired driver. The reason was due to the parking lot before the incident. Mr. Den and his son, along with 4-5 other friends, assaulted the injured man, then a tall, thin teenage man, about 20 years old, who was one of the attackers, used a knife to stab the injured person until he fell to the ground. HEAD TO THE RED LIGHT JUNCTION KM 10 SPONSORED BASICALLY. Police have invited eyewitnesses for further interrogation and checked cctv cameras at the scene to find evidence of the mob's arrest. The police knew almost all of the perpetrators. Prepare to surrender. If they continue to flee, they will seek the approval of an arrest warrant for further legal proceedings.
"Somsak" fills the gap in "sodium cyanide" hopes to close the source of drug production|"Somsak" discusses drug problems, fills the gap, "sodium cyanide" is exported as a precursor to drug production. In 2022, 1,150 tonnes were imported, but 810 tonnes were exported, producing more than 16,060 million methamphetamine pills. Hoping to close the source of overgrown craft production. Preparing to brew urgently On October 31, 2022, at the P.O.S. Office. Mr. Somsak Thepsutin, Minister of Justice, presided over the meeting to discuss the urgent drug problem. In accordance with the government policy to find ways to control sodium cyanide. Mr. Vichai Chaimongkol Secretary-General of the P.O.S. Mr. Chulapong Thaweesri Director General, Department of Industrial Works Mr. Mana Siripittayawat Deputy Secretary-General Maj. Gen. Banpot aimed at the middle edge. Deputy Commissioner of Narcotics Control Police and related agencies Mr. Somsak said that the meeting was held today. From Gen. Prayuth Chan-ocha prime minister Want to expedite follow-up drug solutions In the wake of the quake in Nong Bua Lamphu province, all agencies had to integrate to intercept sodium cyanide, which was used as a drug, which in the past was found to have imported more than 1,150 tons and exported to Myanmar up to 810 tons, only 310 tons in the metal plating plant, of which 810 tons of substance was calculated as more than 16,060 million methamphetamine tablets. When the P.P.S. has a seizure, it will be complained about by the factory, so it must set up a screening committee. Matt Mr. Chulapong said sodium cyanide cannot be produced in our country. Therefore, it must be imported and exported. This substance can be used to react with benzyl chloride, which is combined with benzyl cyanide. This becomes a precursor to the production of drugs. In the past, the export of sodium cyanide had to be certified by the government agencies of the destination country that this substance was actually used for industrial purposes. Currently, export permits are considered on a case-by-case basis. Permitted for no more than 6 months, as well as guidelines for controlling the production of the drug. A QR code must be made for importer-exporter. This guideline will prevent retail customers from smuggling it"Overall, we propose to delay the export of sodium cyanide until the quota is allocated, which will take about 3-6 months. Myanmar also imports directly from China. Director General, Department of Industrial Works Said also. Mr. Somsak also told the media that the meeting agreed to delay the export of sodium cyanide to be allocated first. Especially those that are exported abroad. In countries that want to use more than 310 tons of sodium cyanide, there will be strict control. P.P.S. concludes to delay export of sodium cyanide Report to the Cabinet meeting as soon as possible because it is urgent and must be integrated in the interception of drug precursors. To prevent the quake from happening again.
Suspected of killing a muddy girl, collecting DNA for testing|In the case of Mae Aye Chiang Mai, she was hit in the head and buried in mud in a trench using banana leaves to cover her camouflage. Police went for a DNA test. Bring evidence to the examination and interrogate several close people. On October 30, 2022, the police of Mae Ai Police Station, Chiang Mai province, received a report that the body of a young woman was found buried in mud in a trench near the house. Ban Huai San Moo 10, Tha Ton Subdistrict, Mae Aye District, where the accident occurred, about 300-400 meters away from the deceased's residence, found the body of Ms. Nantawan Japo, 37 years old. There were signs of a solid, non-sharp wound to the left side of the face. Bleeding right ear hole The police sent the body of the deceased for autopsy at Nakornping Hospital. On November 1, the Mae Aye police called to interrogate 6-7 witnesses related to the deceased. Chief Of Staff, Chiang Mai He said that after visiting the scene yesterday, he was arrested. The forensic officers collected all the evidence at both the crime scene and the house of the deceased. In order to obtain forensic evidence and DNA testing, investigators interrogated surrounding witnesses to find evidence linking the culprit to the initial prosecution. Several witnesses testified that there was a conflict over the land, but when the police thoroughly interrogated the land, the land did not have a title deed. It is unlikely to be a motive for the culprit to commit the crime.
