title|content
The police gathered the young man using a young woman with medical techniques-punching students.Despite not knowing each other before|From the case of Ms. Tosaporn Choksombutkul, 34 years old, injured medical technician Being a male, an unknown name, middle -aged user While walking on the overpass Even though he had never known each other on December 26, 64 at approximately 06.40 hrs. Lotus Bridge, Lotus Department Store, Khae Rai Branch, Tiwanon Road, Tha Sai Subdistrict, Mueang District, Nonthaburi Province, on 4 Jan 65 at approximately 11.41 hrs. Before rushing to escape to the injured person to report to the police station. Rattanathibet, the latest on January 8, 65, police officers in Rattanathibet Police Station Together to arrest Mr. Petch Nam Nueng Suwanpipat, 31 years old, by arresting at the bus stop in front of Indo Thai village Rattanathibet Rd., Bang Kraso Subdistrict, Mueang District, Nonthaburi Province. Said that the incident has been causing many times to punch, most of the students who walked past He couldn't control his mind. Initially, the police reported the allegations of physical assault, causing harm to the body and the mind.
Benz girl and motherCarry the cable carPaying apologize to the policeClip clip, take off your shoes|At 17.00 hrs. On 8 Jan 64, the girl drove Benz, the red label. Sorn drunk attacked the police, brought the fruit baskets to the Khu Khot police station, who traveled with her mother. By giving to the Dab Kitti Thachaphon Samrong, the commander of Khu Khot Police Station, Pathum Thani Province, which has Police Colonel Chiraphat Sridej, Deputy Director of Police Station, Khu Khot It is a witness this time. The girl drives a red sign. Said that he admitted all the wrong words and apologized to the police officers who were attacked by themselves As well as apologizing to society as well, and he will not do this, then Kittiththat Phansamrong said that he was angry with his younger brother because he knew that he was drunk And we are police officers, then have to stop the incident already Pol.Lt.Col. Said that I would like to say to the people that drinking or drunk Khmer and driving is wrong. This younger person is an example because of drinking and driving venge and dangerous. The case of the night of the incident, the accused of the alcohol detection in the body 177 mg. The accused denied in the investigation and asked the court to have a bail for 45,000 baht and next week will call the accused to send to the prosecutor again.
Collected and the criminals took the girl-punching the young man who walked togetherThrowing out, smashing the housekeeper before being caught|Collected and the criminal hit the woman's head on the overpass. Punch the people who walk together Leaving the back of the head of the housekeeper before being arrested (8 Jan 65) at 16.00 hrs. Along with the investigation team Rattanathibet Police Station, Nonthaburi Province, was informed by a convenience store staff. Within Soi Rewadee 3, Bang Kraso Subdistrict, Mueang District, Nonthaburi Province that he saw a suspicious man like a person who caused a patrol to attack young women and people on the overpass. In front of Soi Ngamwongwan 23, Bang Khen Subdistrict, Mueang District, Nonthaburi Province, on December 26, 64 at 06.40 hrs. Walking across the overpass in that point to get on the electric train Until injured above the left eyebrows Without knowing the cause of attack before, with the police being detained Mr Petch Nam Nueng, 31 years old while walking out of the convenience store Before detaining to investigate In which Mr. Nam Phet confessed Was the person who broke the body of the body, a young woman and a male teenager along the real overpass Most recently, in the morning, at the way down the Boss Hotel In which he used a bottle of beverages to hit a woman's head before running away in the van In addition, he also caused a teenager to punch a teenager who walked on the overpass in front of Lotus Khaerai department because of the displeasure that this male teenager said why he had to walk his arms before fleeing. As well as previously causing a small incident to use a small tree to hit the girl who walked on the overpass of the Soi Bua Kwan, because the woman was accused of swinging his arms to crash. As well as punching another woman on the overpass in front of the Ratchadaphisek Criminal Court in December as well. Mr. Petch Nam Nueng The culprit said I accepted that he was actually a person. But what was done from drunkenness from liquor Because he regularly drinks alcohol After drinking, it cannot be controlled by the relatives. In which he wanted to apologize to all the victims that he had caused Will pay respect to everyone. He later agreed. Ms. Nan Orla, a housewife cleaning the Myanmar, which was used by Mr. Petch Nam, using a bottle of drinking drinks in the morning. In the area of ​​the Boss Bridge Until injured in the head Traveled to identify Mr. Petch Nam, who committed the crime Along with Pari going to slap Mr. Petch Nam, who caused the crime, but the police prohibited in time. Ms. Nan Orla testified that this morning while crossing the bridge to work normally When walking down the bridge to the opposite side Saw Mr Petch Nam Nueng waiting for the way down the overpass Which he did not think anything. It appears that when he passed by Mr Petch Nam, he was hit in the head vigorously with an object. Until dizzy in pain. When he held his head, he found that the blood came out. Personally, Mr Petch Nam ran away on the van. Therefore called to request help from the police Police Colonel Aries Nonnakwan, Director of Rattanathibet Police Station, said that from the history inspection, it was found that this accused had a history of attacking the body in the Prachachuen police station in the year 63 and testified. Confessed that the woman's body was assaulted on the overpass in front of the Ratchada Court in Phahonyothin Police Station and caused an incident in the area Rattanathibet Police Station 3 more times, which is physically assault on the flyover of the Bua Kwan Temple. Hurt the male teenagers on the overpass in front of Lotus Khae Rai mall And most recently, this morning caused the harm of the housekeeper to clean the Myanmar until the head broke again. Which will report the charges of attacking others until injured body and mind According to the karma according to the agenda that the culprit has committed to prosecute
The best escape skillsFollow the young man to steal goldSwipe the water pipe from the 3rd floor hidden on the ceiling.|According to the young man, stealing gold The best escape skills Swipe the water pipe from the 3rd floor hidden on the ceiling. But finally did not survive (8 Jan 65) at 16.30 hrs. The radio center was notified of Nong Phai Police Station. Causing burglary Then escaped across the district Then coordinate the police officers. As well as volunteers to join the gratitude, Nong Phai and the villagers help each other to follow After knowing that The criminal ran away. Go to the 3 -story commercial building behind the municipal market 3, Nong Phai Subdistrict, Nong Phai District, Phetchabun Province Therefore followed Before meeting the man who committed the crime With weapons attached to a sharp knife Fled to the roof on the 3rd floor of the building and was in a symptom similar to the person who was escaping. Later, the name was Mr. Vasan, 38 years old, which caused the stealing of 3 baht gold necklace and a certain amount of cash. Belonging to Mrs. Prathip, 50 years old, who has a steering wheel in the area of ​​4 red light intersection Bueng Sam Phan District By the incident at the house number 152/1, Bueng Sam Phan Subdistrict, Bueng Sam Phan District Phetchabun Province During the incident, Mrs. Pratip, the injured party went out to work to sell the steering wheel since morning. Let Mr. Vasan Rajamontri, 38 years old, who are known And just traveled at five o'clock Lived at home alone And closed the room lock. Went to steal 3 baht gold necklace and a certain amount of cash Of Mrs. Prathip The victim then Have planned to deceive Mr. Kong Krit, 23, the son of Pratip, the victim, drove a motorcycle to deliver At Nong Phai District Through the red light intersection And the injured person saw it That his son drove to Mr. Vasan But was suspicious Because in the morning, Mr Vasan Said to go to work in Bangkok, but why did you change the route to Nong Phai district? Therefore hurried back to the house, found the door of the room being leverage Golden necklaces and backpacks are lost in cash. Therefore drove to follow to Nong Phai District And the phone tells his son And notify the police By telling the breeds of the criminal Until the villagers informed that Meet Mr. Vasan The culprit ran away into the commercial building. And went up to the roof on the 3rd floor when the officers went to inspect The culprit swiped down from the 3rd floor via the water pipe before running away into the row. Behind the municipality market 3, Village No. 11, Nong Phai Subdistrict, Nong Phai District and climbed up to escape, hidden on the ceiling. The police officers, villagers and rescue volunteers, together, Nong Phai, together to catch Mr Vasan without discount. The young man can cause burglary. By hiding on the hanging ceiling In the rental room, then detained to send the investigation officers in Nong Phai police station to prosecute according to the law. And will be coordinated Police officers at Bueng Sam Phan police come back to prosecute. In the area of ​​the incident, after the history of the history of Mr. Vasan, found that he had been arrested for prosecution for burglary and killing cases. By just receiving out more than a year Came to cause burglary Up again from the inquiry Mrs. Prathip, 50, the injured person, said that the crime was the grandchildren of his ex. This time, I trusted him to go into the house to eat, but he came to break the room to steal things. Because he went to work Then the culprit then tricked his son to drive to Nong Phai District from 4 Rahul intersection to Nong Phai (about 20 kilometers) and then he was suspicious. The lost property has a bag. And 3 baht gold necklace. Mr Kongkrit, 23, the injured son, said that around the afternoon 3.15 hrs. In which he drove a motorcycle across the district to deliver by the culprit claiming to hurry to Bangkok And friends are waiting The car will run out. At first he didn't know that the culprit had stolen his mother's bag. Because the curtains are closed But before leaving his own home, noticed that Mr Wasan had a knife Which at that time he still thought of holding a knife But he saw that he was a relative, so he didn't think anything, while Mr Komsan Kongphol, 33, was a volunteer, gratitude, Nong Phai rescue that helped to tell that he was notified by the police. Causing burglary Escape from Rahul Later, the owner of the boom boom shop Reported to see the criminal fleeing on the roof He, who came with the police Saw the criminal fleeing on the roof after the black shirt was wearing black pants as the police informed After that, the criminal swept the pole to escape. By swiping down one by one from the 3rd floor to the ground. Escape on the ceiling Which island like a gecko In which the criminal has to escape in another way. Mr. Vasan, 38 years old, or the cat who caused the confession that he had caused the incident in the afternoon 3, leverage the house. Get gold assets and wallets I know the victim. In the incentive Do to take the money to help the family in Bangkok. Which is unemployed Normally working on the roof Which in the past used to go to this house regularly But the latter doesn't go often Which when I leverage it, I don't know what assets of this house When searching, he found a gold necklace and silver.
Poison loves the former husband, stabbing the houseStabbing himself seriously, the final post. "If the next life is real"|Former husband, aged 30, stabbing the house Stabbing himself seriously, the final post. Sorry to do this. If the next life is true, it will be met at 15.30 hrs. (8 Jan 65) Police Colonel Watthana Kerdsiri, Deputy Director of the Police Station (Investigation), Hantha Police Station, Chainat Province, was notified of the incident. Died at the house, Village No. 6, Wang Kai Bunsan Subdistrict Volunteers of Ruam Kanyanyu Foundation, Chainat Province and doctors. At the floor Inside the bedroom, the ground floor was found. Miss Nittiya, 29, was stabbed into the stomach until the filling flows down to the abdomen. There are wounds under the left and middle of the back, including 3 wounds, died of blood. Beside each other, found a 5 -inch long wooden knife with blood stains. From the autopsy, it was expected that at least 2 hours of death. The parties of Mr Thanet, 30 years old, were ex -husband being stabbed in the neck under the left and left arm, squeezing the blood in the bedroom. Relatives came to see, so hurried to the Chainnatrandorn Hospital. Severe symptoms have to wait for consciousness first. To investigate Proceed with legal proceedings Because now I still don't know who to act first And missed each other How to fight Therefore there are wounds on both sides like this. As for the body of Miss Nittatiya The relatives insist that they will not send and prove. Because Islam has to quickly bury it in 24 hours and are not fascinated by the cause of death. Because both of them were in the eyes Even though they broke up But did not think that he would do this. The investigation knew that Mr Thanet was an assistant technician at Wang Kai Sabban Subdistrict, the deceased, riding a motorcycle to see Mr Thanet at home. But don't know when Because at that time no one was at home Everyone went out to work. Enter the bedroom Which the room was quite quiet as a sound storage room until 15.30 hrs. Therefore hurried to see that he was lying in the blood, so hurried to send to the hospital, but Ms. Nittiya Died Therefore hurried to call the police immediately. After checking Facebook, it was found that at approximately 15.00 hrs. Mr Thanet had a message that "Sorry, everyone for doing this. I'm sorry. The next life is real. We will meet. "From the assumption Should post after the incident Causing people to comment and encourage And told him to calm down As for Facebook, there are pictures that both wearing a pair of shirts to travel to Phetchabun together during the new year. That has just passed a few days
68 -year -old grandmother steal the bags in the mallAttached to gambling since girlsCaught in prison|Khok Khram Police Station arrested a 68 -year -old grandmother, stealing a bag in the middle of the mall. Claiming gambling since girls Carrying in prison (8 Jan 64) Col. Srisan Fueng Sang, Director of Khok Khram Police Station, along with Pol.Col. . Khok Khram Ordered the arrest of Mrs. Mayuree, 68 years old after the investigation team in Khok Khram police station Has been contacted by a security officer of a department store. Khok Khram Police Station Found a woman with shape And blame the species like a woman who had caused the burglary on 24 December 2021 in the said mall from the inspection Met the woman that The culprit is Mrs. Mayuree, 68 years old, therefore invited to investigate the details at Khok Khram Police Station from the inquiry, as well as allowing Mrs. Mayuree to see the CCTV images. I acknowledged that he was the person who had caused the burglary of the victim's wallet placed in a wheelchair on 24 December 2021. In addition Mrs. Mayuree voluntarily led to seize the clothes worn on the day of the incident. Which has been seized From the house of Mrs. Mayuree within Soi Ram Inthra 40, Junction 33, Nuanchan Subdistrict, Bueng Kum District, Bangkok As well as creating a copy of the CCTV of Tesco Lotus Department Store That records the event while Mrs. Mayuree was acting as evidence in another part of the investigation of the accused to confess the said incident. As for the reason, it is expected Mrs. Mayuree was addicted to gambling, with a history of incidents since young women. And can believe that there will be a group Had been arrested many times From the investigation, the expansion of the culprit has admitted that he had caused many areas. Most will go to the mall. Or where there are crowded people Initially, the stealing allegations were made to deliver to the Khok Khram police officers to proceed with the legal proceedings.
Shoot the car, find the voice of Nui.Chumphon's election candidates have already captured the criminal. EM bracelet also|Holding the hand shot the car, looking for the director of Nui. Kla Chumphon Party Found still wearing an EM bracelet. The driver of the car was not known. And there has never been a mistake with anyone (9 Jan 65) Col. Thotsaphon Chotikut, the candidate of MPs, Chumphon No. 5, the brave party said about the progress of the criminal driving a motorcycle. With a 9 mm firearm shooting at the car for campaign while running a campaign on Chumphon Ranong Road in front of the Camp Udomsak Hospital on 7 January 2018 that at approximately 11:30 am today Chumphon police investigation police Bringing the arrest of Mr. Tassanakan, 42 years old, at the house in the band, Muang District, Chumphon Province, along with evidence in a video clip from the CCTV. The police are investigating the cause. Motivation to connect the actions that continue to be behind whether or not. In this regard, the accused had just left the prison and also put on the EM bracelet to control the behavior from the Department of Corrections, while Mr. Kamonrat Phromsuwan, the driver of the car Confirm that Personally, I do not know Mr. Tassaka, the accused and there is no mistake with anyone. As well as asking the police to investigate the truth of the group where the influence behind the incident
The owner rushed towards the villagers' wife.Found the husband shot off atThe villagers sympathize with the accused.|The owner of the flirtatious habit sneaks towards the wife's wife, even though women do not play with. Finally, found a husband shot off The villagers sympathize The accused was a good person, but the most endured the behavior of the dead at 19.50 hrs. On January 9, 65, Khao Khao Radio Center, La -Ngu District, Satun Province, was informed by Mr. Pramuan Saengwimannakan. Village No. 11, Ban Wang Yao, Nam Phut Subdistrict, La -ngu District, that there was a shooting at house number 161, Village No. 11, Ban Wang Yao after notifying Pol.Col. Khao Khao and the investigation officer of Khao Khao police station, along with the officers rushed to the scene, found the body of Mr. Sulaiman, 40 years old, died in the back of the house. The condition of lying on his back was shot and stabbed. Died near the body, with Mr Abdol Rara, the accused of 31, the owner of the house, waiting to be around, with the village headman, M.11, stood in detained by Mr Abdlara Testified that he was the user of the firearm to shoot Mr. Sulaiman, the deceased by using a long shotgun, number 12, which was a shot 1 shot in the back. After that, used a knife to pierce the dead again until it was centered. And died at the scene At the time of the incident, Tosa could not remember where the knife was used to stab anywhere, but many times. The officer then detained with the belongings, namely firearms and knives used in the cause, including clothes. Bring him to Khao Khao Police Station to prosecute the law. The reporter went down to the house where the accused's house was with his wife and a father's house and relatives of the wife next to each other. The deceased is the owner to buy rubber dung. And is a person in the same village Who have seen each other But not close or accustomed Which before the incident The deceased came to the sheep with the wife of the accused. And the wife has informed her husband many times that the deceased likes to come to visit at home This time, the husband went to take a religious mission for 3 days, the deceased then seized the opportunity to sneak into the back of the house, but the wife called to inform her husband and then came to meet and washed with a shotgun. Saeng Viman, the village headman, M.11, told me that The deceased has a habit of flirting. Previously, there had been a discussion that he did not come to the sheep with the wife of the accused, but the deceased did not listen. As for the accused Habits are good people to make a living. In the precepts in the dharma Often released Dawah This time would be resentful. When the crime, the relatives, the wife, reported to him to go home. When he arrived, the accused was already waiting to be around. She hit her. Finished from the rubber tapping will be cultivated bean sprouts for sale. Create meat until you can build a house at a young age. During the incident, he was not in the event, but he learned that the deceased parked the car away from the scene of about 300 meters and wearing boots, walking through the palm plantation and rubber plantations. Traverses the back of the house and sneaking into the niece's house Which was when the husband was released at the mosque For that house, made a bean sprouts in the back of the house without a door. There is only a curtain. The deceased then knocked on the door. When the accused's wife heard the sound of a person walking behind the house and knocking the door, then called to tell her husband. The husband then returned and saw the dead behind the house as the wife said, then brought 1 shotgun, followed by the said bet. Police Lieutenant Colonel Songwut Wang Wang, Police Station, Khao Khao Police Station, said that the cause of this incident was personal. This case is not complicated. The accused confessed. Everything is complete. In which the wife had told the accused many times that the deceased likes to hang around at home And knocked on the door like this, not the first time This time, when he came again, he called the husband who was at the mosque. About 2 km away from the house. Initially, the charges of killing others intentionally With a firearm in possession And can report more charges In which the accused confessed to act because of anger And will be imprisoned before this Tuesday
A brutal ex -boyfriend crushed a new boy in the middle of the road.Before pecking, my ex -girlfriend dragged into the car to escape|A brutal ex -girlfriend drove his ex -girlfriend. Use a broken glass to kick the glass. Drag the new boyfriend down Before picking me up, the woman dragged it into the car and fled the reporter today (10 Jan) at 14.30 hrs., Samrong Nuea police station. Samut Prakan Province Was notified of two men and women being injured in the middle of the road And the injured woman was dragged into the car and ran away The incident occurred at the old tram road, near Si Chao Samingphrai Road Intersection, Samrong Nuea Subdistrict, Mueang District, Samut Prakan Province. The condition of the face is swollen, the face and body have many wounds and traces of attack. The red light was on the scene where he didn't look at the way. The culprit drove a white sedan. Unknown brand and registration, which he sat and watched the mobile phone and didn't look at the side Came to know again, the left door that he was sitting was kicked until it broke before being attacked by the cause of the incident in the car by punching on the face and using the pedaling feet And opened the door and dragged him down from the car And crunching himself Which he did not know how many people came together But it is expected that at least 3-4 people, but remember that one of them has his ex -girlfriend's ex -girlfriend before his girlfriend was dragged by his ex -boyfriend. And drive out to turn right to the Phra Pradaeng pier The rest of the fans drove their girlfriend out to turn left heading towards Bangna earlier. His girlfriend had told him that Have been dating the creator for over 3 years before breaking up and dating him Which today the girlfriend drove to her at work And excreted and was attacked Initially, officials have notified the arresting radio. But still not found the shining of both cars While the officer inspected the CCTV image Installed in front of a factory near the scene That can record the event Found that while the sedan of the injured, which is a black sedan Parked the red light before reaching the old tram intersection from the Ordnance heading to Phra Daeng. About 50 meters away from the extraction point for a while, there are white Honda sedans, registration number 7954, Bangkok. That drove behind to park on the left side of the passenger side Before the people in the white sedan In which there are 3 people who come down from the car And sitting in another car in the car, all 3 of them use their feet to jump and kick the glass door until they broke And punching and attacking the injured person sitting in the car Who had been attacked for a while before the injured were dragged out of the car and stomping until unconscious in the middle of the road The villagers who passed by came to dissuade and help the injured at that moment, a woman wearing a black shirt. Open the door down from the black car, walked out. But was hit by a man wearing a black shirt that came with the victim, I dragged me into the black sedan Before driving away with a white sedan, the staff then collected the CCTV as evidence. In following up the group of the creators to investigate the facts and proceed with legal proceedings
Father saw Kata, a 62 -year -old friend raped a brain disabled daughter.Claiming to hug, kiss and not resist|A 62 -year -old man raped his friend's daughter. Despite knowing the victims of brain disability Claiming to have a sudden sexual emotion Hugging and kissing and not resisting, so I think it should be consent (10 Jan 65) Maj. Gen. Jirapop Phurdej, Commander in Chief of Police Major General Phumin Purple Purple Special Operations Commander (OCSC) ordered Col. Apisan Chairat, the director of news and special tools. The Police Department, Pol.Col. Pathomphong Thong Chamrun, ready to arrest Mr. Cham Cham, 62 years old, according to the arrest warrant of Phetchabun, dated 21 Nov 62, charged with "rape. Others cannot resist. "In the village of Sombat Thani Soi 4, Nai Mueang Subdistrict, Mueang District, Nakhon Ratchasima Province, before the incident, Mr Lek (the fictional name) came to hire Mr. Chamk to help plow at their own house. Which takes many days On the morning of the accident Mr Lek walked back home. Saw Mr Chamdam being raped, Ms. A (a hypothetical name), 30 years old, her daughter who was not good And at home alone when Mr. Cham Saw Mr Lek walking in Therefore rushed to escape in a condition that has not yet been worn Mr Lek hurriedly brought his daughter to report. At Mueang Phetchabun Police Station. Later, Phetchabun Provincial Court Issued an arrest warrant for Mr. Cham Even the arresting officers learned that Currently, the accused escaped to work at Mueang Nakhon Ratchasima Therefore inspected And arrested him from the investigation. Mr. Chamk confessed that he and Mr Lek were friends in the same village. Which he already knew. Ms. A was a brain disability. On the day of the incident, he saw that Ms. A was at home alone Caused a sudden sexual emotion Therefore hugged and kissed And saw that the victim did not resist anything Therefore thought that he would agree Therefore raped But in the meantime, Mr Lek returned to see Therefore had to rush to escape Before being arrested, then brought to Phetchabun Police Station Proceed
Tom girl opens the door to the room.Found the robber to demolish propertyBeing dragged in and beaten until unconscious|Tom girl opens the door to the room. Faced with the thieves to demolish property Being dragged into the room and beaten until unconscious Revealed from this, probably have to move away (10 Jan 65), Muang Nonthaburi Police Station Was informed that the criminal broke into the room in the condominium, Soi Rewadee 6, Muang Nonthaburi District, Nonthaburi Province, found the owner of the rental room named Ms. A (assumed name), aged 51, who is the girlfriend of Miss B (assumed name) Tom, 45 years old, who was attacked by the criminal into the room to steal. The rhythm that Miss Bee returned from doing business. Found that the room was not locked Once he opened, he saw the criminal aged 30-35 years old, searching the property inside the room. After faceing each other The criminal used weapons to hit the head and at the mouth of Miss B until injured and unconscious. After that, the criminal fled. CCTV images captured the criminal. Miss A (fictional name), the injured girlfriend said Yesterday around 08.30 hrs. We were about to dress up to work. Which the girlfriend went out first to go to cut the hair But we always call to talk that we will lock the room and go to work So he went out and stopped by to tell his girlfriend that he would go to work. After the haircut girlfriend finished, he called him to go back to the room. And talking late and can't contact Until it was unusual, so he returned home and waking him up. He told him that when he came back Come to meet the criminal is dismantling When he saw his girlfriend dragged in and beaten until unconscious So he called the rescuers to send the X -ray hospital and it's not much. But want to catch the criminal Feel dangerous It's too powerful and not one room. Meaning many rooms When he rented, he didn't tell him anything, he would lock many layers of rooms from other places, not people here so they were more careful. But he looked at the 2 -story room, the key he saw, but couldn't leverage because it belongs to Zoro Therefore saw the saw instead But the keys didn't see it would take it too It was during the chaos. But when he saw it before taking the hospital, it spoke a lot. Both swollen and red and green In the mouth, bruised and completely broken. And rescue to pick up the hospital But last night, it waited for a long time before the x -ray and brought it to insurance at the police station. And he brought him back to take care of and take medication every 4 hours. After this, he probably had to move the room because he was afraid that it looks like this is not safe at all. When he dressed up, he heard a lot of voice, but didn't think anything was locking the knob. But this is when we go out and he is in the room, he only closed the door. Think that it should be open and know that there are people in the room, so do not break in When he went out, it leverage in. And his girlfriend had finished cutting the hair back when it leverage the room
Barbarian!The young man brought the new fans of the ex -girlfriend.Before pulling the woman in the car to escape|The young man raised the new fans of the ex -girlfriend in the middle of the red light intersection, injured before pulling the woman into the car to escape (10 Jan 65) at about 14.30 hrs., Samrong Nuea police station. Samut Prakan province was notified of people being attacked in the middle of the road. Injured And a woman was dragged into the car before fleeing to the scene of an old tram, near Si Chao Samingphrai Road Intersection, Samrong Nuea Subdistrict, Samut Prakan Province. The condition of the face is swollen, the face and body have wounds. The traces of many attacks were attacked. Mr Sathaporn said that before the incident, he took a black Honda Jesse sedan with his girlfriend while in the red light. There is a white sedan. Unknown brand and registration Came up to the side, which at that time he sat and watched the phone and didn't look at the side Realizing again, the left door glass broke. There is one man Came to attack himself in the car by punching into the face and using his feet after that, opened the door and dragged him out of the car And crowded in the middle of the road Which he did not know that the culprit How many people are coming together? But it is expected that at least 3-4 people remember that one of them has his ex-girlfriend. Walked down from the car But was hit by that group of men Dragged into the car that he sat Before driving to Phra Pradaeng Pier, Mr. Sathaporn Also said that Previously, his girlfriend had told him. Had a relationship with the culprit for more than 3 years before breaking up and dating him Today my girlfriend drove to her at work. After driving out of the office, it was attacked. Initially, Mr. Sathaporn has reported the police. In following up the group of the creators to investigate the facts and prosecute according to the law
The 17 year old girl opened his heart for the first time.Admit wrong, drive the deadIf possible, ask to die instead|The 17 -year -old youth admitted the wrongdoing, the driver of the motorcycle driver died. Sued the court. Today, the 17 -year -old youth who were accused of driving a brand sedan CRV crashed into a motorcycle Resulting in 1 death in the Tao Poon Police Station. After the incident, the family who committed the incident at the envelope of the funeral of 20,000 and proposed two hundred thousand money to finish the case, but the family of the deceased refused and complained by the 17 -year -old youth. Revealed that he was sorry about the incident And apologize to the deceased family Everything happened because of negligence. Causing many people to suffer Including his own mother Must also be punished Which the said matter I don't want it to happen. And if going back in time, wanting to be wanting to die for the deceased due to this accident Caused by stubbornness And prank Who knew that he could not drive because there was no car license. In the past, the mother was not allowed to drive a car Until the legal age, but before the incident I myself used the moment that the uncle drove to the mother's house. And didn't bring the car home Therefore decided to drive the said car to pick up a friend to go to Bangsaen Chon Buri Province Admit that before the incident Personally, I can't see the parties. And didn't step on the brake But stepped on the accelerator instead Because at that time was shocked Until the car occurred, which after the incident confirmed that he did not see the injured Causing panic And could not control his mind, then called Uncle before knowing that there were later deaths This youth also said that After the incident, he traveled to the funeral. Including apologizing for what happened to the family of the deceased The mother who caused the crime revealed that if going back in time, he didn't want this event. Accepting regret the whole story Confirmed that the past has made an appointment with the injured family. The injured family called 5 million baht, but he decided to go back to review. And came back to negotiate on January 5, 2022, but could not summarize the numbers due to the assignment of the lawyer Go to negotiate alone After myself, he had to detain due to the risk of cow. 19 was unable to negotiate, which the negotiation Did not quit Personally, explained Basic numbers A total of 1 million 7 hundred thousand baht, consisting of 200,000 baht in cash / 500,000 baht and 1 million baht insurance. Both sides have not yet been concluded. And will be fully responsible But how many numbers will not be disclosed Depends on the justice of both parties Or if unable to agree Will allow the court to make a mediation Because each mediation will be involved in many people. As for the car, it is well known that the culprit does not have the right to drive. This offense depends on the consideration of the court. Because in the past did not allow the driver to drive And never saw the driver Also, the day of the incident was not found in the driver's body. But accepted without a driver's license as a truth. Careless driving base causes others to die. And drive without a driving license Which today has brought the creator of the Central Juvenile and Family Court In accordance with the legal procedure
Found himself, the ex -boyfriend gang crunch the new boyfriend.Before dragging the girl into the carRevealing the two sides do not match|From the case of the afternoon of January 10, 2022, police officers Samrong Nuea Police Station, Samut Prakan was notified of the reason, there were 4 people who drove a white Honda Jazz sedan. To the old tram intersection, Thepharak Subdistrict, Mueang District, Samut Prakan Province Before all the able -bodied men came down to attack two men and women until he was injured in the middle of the road in the eyes of the villagers parked in a red light. Before all the able -bodied men dragged the injured woman in the car of the injured before they drove away from the latest incident in the afternoon of today, 11 January 2022, Mr. Sathaporn, 24 years old. Being attacked, traveled to the police station Samrong Nuea Police Station In order to give evidence to the inquiry official, Mr Sathaporn told him that he knew Ms. Parichat, 31 years old, chatting for about 1 month and came to meet yesterday. In which the woman drove from Nakhon Pathom to pick up and eat After finished eating, then drove out and parked the red light car at the scene. This was the first time that the woman said that he was breaking up with her boyfriend and carrying belongings to his own home. already The incident yesterday did not see who he kicked the car door before attacking himself. As for the matter that the offender claims to warn 2 times, stop being busy with the woman is not true. But had talked and quarreled because of this And women followed themselves And just met with the first culprit yesterday, he kicked the glass in and punching himself in the car and dragged out again. According to the clip After the incident, the woman still called to say that the man was forced to have all the evidence and wanted the police to help and saw that the woman would take matters of assault and delayed later. Ms. Parichat The girl who was dragged into the car traveled to give an additional testimony to the inquiry official. By saying that Before the incident, he knew that he was addicted to the GPS, but he couldn't find it. So I drove out And followed and jumped and kicked the glass and attacked He tried to stop because he was sitting in the car, but he was attacked by punching into the mouth and about 3-4 rounds, and he confirmed that he broke up with the culprit and carrying the goods back to his own home. And after breaking up, he just followed yesterday But he always chatted that he would not quit And just carried his belongings out of his own house for about 3 days and yesterday after the incident, he was forced to get in the car and he took him back to the house that had been together. And he took the phone to seize his car all And he asked us what to do When we didn't answer, he kicked into the neck of the neck 3-4 times, and during the car was 4-5 times slapped and punched the mouth that he had 4 dating men at the same time. truth But it was a good speech After the matter, he was scared and asked to prosecute to the end. Later at 15.00 hrs Thepwit or Teel, 20 years old, has traveled to give additional testimony to the inquiry official. After last night, he met the investigative officer once, with Mr. Supawit opened his heart that he and his girlfriend were eating together in the 5th year and with the parties, Mr Ram, he was talked about. And he begged Mr. Ram By chatting and talking that he does not want to mess with their people Because I don't want to have a problem And the man promised not to be dating Because he was a man While the incident confirmed that he was still eating But the woman claimed that Would like to go home to help catch the fish And he called to ask, will you go back? The woman claimed that the mother did not return and didn't want to return. And would like to separate to review the past lessons And the woman sent a message that If he will come back, will you wait? In which he had evidence of chatting as a chat, all the words without the word quit But was a separate request and on the day of the incident He opened the GPS that was attached to the car. Which the woman knew And saw that the woman drove out of her house was happy But drove to Samut Prakan And the premonition is to come to Mr Ram, so invite friends who work together, drive to see Then the rhythm found Found that they were actually together Therefore inspired Saba Therefore went down to cause But confirmed that he didn't peck the female head It was the occipital but admitted that on the way that the woman came The woman slapped the woman on the car. And earlier for 2 months, he caught that the woman was dating 4 men before dating Mr. Ram. Which is the 5th person, making himself feel too much to accept As for the time for 4 years, admitting that he had assaulted the female body. For the reason because of men and dating And never thought of giving up Because I love the woman very much Still admitted to tears that he had hurt a lot Pick up a lot If anyone is not at the same point as they don't know Because I've already talked to each other And was secretly talking when he was dating Which no one can agree He was also the best and admitted that until now, he still loved him, but he changed his mind and could not pull him back. As for how to be a lesson, love would not be right. It still loves him. If you don't love, you won't. Man, who can bear it? But after this confirmed that Will not go again If both of them are going to be in a relationship, the officers have reported allegations to all the culprits that Together to hurt the body And lose property As for charges of detention Have to wait for the investigation again whether or not to be considered to be considered further allegations
